RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization,ADR_Discount_Pct,Revenue_Per_Room_Night,Rooms_Per_Attendee,Meeting_Space_Ratio,Demand_Tier,Is_Compression_Date,Day_of_Week_Arrival,Arrival_DOW_Name,Is_Weekend_Arrival,Is_Repeat_Client,Flag_Missing_Rate_Target,Flag_Short_Response_Window,Flag_Rate_Below_Baseline,Account_Prior_Events,Account_Prior_Booked,Account_Prior_Revenue,Account_Win_Rate,Is_First_Time_Account,Has_Prior_Decline,Rooms_Available_Peak_Date,Displacement_Risk_Score,Displacement_Risk_Level,Flag_High_Displacement,Flag_Date_Conflict,Completeness_Score,Urgency_Index
L-202401-27759,Lost,Local School District,Youth Sports Tournament,SMERF,In-person,Meeting Only,Association,Association,Sales Call,High,2023-10-09,2023-10-28,10,2024-01-15,2024-01-16,1,98,0,0,45,1,Half Ballroom,0,0,9,1.0,18583.95,3,47.9,146.99,0.0,0.0,1355.59,1162.62,2518.21,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,4,3,24,1,0,1,Theater,1,0,0.98,815.83,117,2772,3993.42,1,0,0,0,0.0,0.38,100.0,,0.0,0.222,Low,0,0,Mon,0,0,0,0,1,5,4,35024.48,0.8,0,1,220,0.0,Low,0,0,86.7,0.0918
L-202401-58916,Lost,Dental Association,Board Retreat,Association,In-person,Full Package,Healthcare,Healthcare,Sales Call,Low,2023-04-04,2023-04-30,16,2024-01-23,2024-01-26,3,294,39,117,51,1,Half Ballroom,1,0,10,1.0,50139.33,1,46.8,151.65,109.19,12775.23,6428.76,7115.68,26319.67,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,1,4,57.6,42.4,1,61.31,92.38,153.69,153.69,92.38,2,9.4,30,39,34,0,1,4,2,16,1,0,1,Classroom,1,0,1.15,1353.53,1328,7656,9972.61,3,0,0,0,100.0,0.42,28.0,224.95,0.765,0.196,Low,0,1,Tue,0,0,0,0,1,18,15,282992.82,0.8333,0,1,93,0.419,Moderate,0,0,100.0,0.034
L-202401-64474,Lost,Global Industries,Customer Advisory Board,Corporate,In-person,Full Package,Finance,Finance,Third-Party Planner,Medium,2023-11-27,2023-12-18,9,2024-01-24,2024-01-25,1,58,12,12,14,1,Boardroom,1,0,12,0.0,0.0,4,47.6,148.43,121.13,1453.56,1704.03,588.4,3745.99,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,1,3,53.8,46.2,1,99.52,132.57,232.09,150.03,132.57,1,0.0,12,0,0,0,1,3,3,24,0,1,1,Boardroom,2,0,2.0,356.21,889,0,1510.99,0,0,0,0,0.0,1.0,18.39,312.17,0.857,0.714,Low,0,2,Wed,0,0,1,0,1,25,21,318305.49,0.84,0,1,93,0.129,Low,0,0,93.3,0.2069
L-202401-49462,Lost,Pharmaceutical Partners,Customer Advisory Board,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,Third-Party Planner,Low,2023-11-14,2023-12-02,8,2024-01-27,2024-01-29,2,74,48,96,62,1,Half Ballroom,1,0,10,0.0,0.0,3,47.6,154.14,110.98,10654.08,4353.56,5906.08,20913.72,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,1,2,70.5,29.5,1,78.65,122.37,201.02,122.37,201.02,2,25.0,36,48,0,0,1,1,2,16,1,0,1,Theater,3,1,2.7,1168.15,361,209,2520.81,1,0,0,0,50.0,0.52,28.0,217.85,0.774,0.161,Low,0,5,Sat,1,0,1,0,1,28,20,267400.66,0.7143,0,1,187,0.257,Moderate,0,0,93.3,0.1351
L-202401-21443,Lost,Private Individual,Charity Gala,Wedding/Social,In-person,Full Package,Social,Social/Private,Referral,Low,2023-04-03,2023-05-12,25,2024-01-29,2024-01-30,1,301,31,31,37,1,Breakout Room,1,0,14,1.0,72179.81,4,50.9,147.34,106.08,3288.48,3397.85,2551.08,9237.41,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,1,3,54.8,45.2,1,61.68,92.83,154.51,154.51,92.83,1,0.0,31,0,0,0,1,8,3,36,0,0,1,Banquet,1,0,0.92,526.29,1157,0,2729.98,0,0,0,0,100.0,0.93,28.0,297.98,0.838,0.27,Low,0,0,Mon,0,0,0,0,1,23,21,83334.94,0.913,0,1,187,0.166,Low,0,0,100.0,0.0465
L-202401-93435,Lost,Manufacturing Alliance,Strategic Planning Retreat,Corporate,In-person,Full Package,Finance,Finance,RFP,Medium,2023-10-31,2023-11-20,10,2024-01-31,2024-02-02,2,92,42,84,47,1,Half Ballroom,1,1,10,0.0,0.0,4,47.2,145.4,113.61,9543.24,4839.98,4879.44,19262.66,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,1,4,66.9,33.1,1,62.39,126.08,188.47,188.47,126.08,2,19.0,34,42,0,0,1,2,1,8,1,0,1,Theater,2,0,1.53,1358.51,1088,1080,3113.92,1,0,0,0,100.0,0.39,21.86,229.32,0.894,0.213,Low,0,2,Wed,0,0,1,0,1,13,8,135365.8,0.6154,0,1,220,0.191,Low,0,0,93.3,0.1087
L-202402-32298,Lost,Manufacturing Alliance,Sales Kickoff,Corporate,In-person,Full Package,Professional Services,Professional Services,Referral,High,2023-10-26,2023-11-18,14,2024-02-03,2024-02-06,3,100,25,75,28,1,Breakout Room,1,0,9,0.0,0.0,4,53.0,157.37,123.96,9297.0,7510.43,3439.8,20247.23,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,2,3,52.9,47.1,1,46.56,109.58,156.14,156.14,109.58,2,18.2,14,25,21,0,1,1,2,16,0,0,1,Theater,2,0,2.48,570.39,340,1228,4420.49,4,0,0,0,0.0,0.7,21.23,269.96,0.893,0.357,Low,0,5,Sat,1,0,1,0,1,14,8,135365.8,0.5714,0,1,106,0.236,Low,0,0,93.3,0.09
L-202402-35987,Lost,Insurance Federation,Annual Member Conference,Association,Hybrid,Rooms Only,Association,Association,Sales Call,Medium,2023-06-02,2023-06-25,19,2024-02-03,2024-02-05,2,246,89,178,97,0,,1,0,4,0.0,0.0,2,57.4,157.71,121.77,21675.06,0.0,0.0,21675.06,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,2,4,74.9,25.1,1,71.7,122.89,194.59,194.59,126.15,2,6.7,83,89,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,22.79,121.77,0.918,0.0,Low,0,5,Sat,1,0,1,1,1,19,14,334972.78,0.7368,0,1,106,0.84,High,1,0,93.3,0.0163
L-202402-40862,Lost,Manufacturing Alliance,Performance Review Summit,Corporate,In-person,Full Package,Government,Government,Sales Call,Medium,2023-11-19,2023-12-12,13,2024-02-03,2024-02-04,1,76,65,65,75,1,Half Ballroom,1,0,10,1.0,72003.04,3,55.0,164.01,124.57,8097.05,2798.01,3568.22,14463.28,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,2,4,63.2,36.8,1,107.35,112.12,219.47,182.41,112.12,1,0.0,65,0,0,0,1,2,3,36,1,0,1,Classroom,0,0,0.46,1234.24,0,3930,6228.24,3,0,0,0,100.0,0.62,24.05,222.51,0.867,0.133,Low,0,5,Sat,1,0,0,0,1,14,8,135365.8,0.5714,0,1,135,0.481,Moderate,0,0,100.0,0.1316
L-202402-72347,Lost,Nonprofit Foundation,Faith-Based Conference,SMERF,Hybrid,Meeting Only,Education,Education,Direct Inquiry,Medium,2023-09-18,2023-10-08,15,2024-02-07,2024-02-09,2,142,0,0,47,1,Half Ballroom,0,1,5,1.0,54041.59,4,62.0,157.95,0.0,0.0,2905.55,2082.44,4987.99,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,1,8,1,0,1,Classroom,3,1,2.77,1326.45,937,1048,3920.44,4,0,0,0,0.0,0.39,100.0,,0.0,0.213,Shoulder,0,2,Wed,0,0,0,1,1,5,4,37606.03,0.8,0,1,139,0.0,Low,0,0,86.7,0.0352
L-202402-34975,Lost,Private Party,Memorial Service Gathering,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,High,2023-05-11,2023-06-01,14,2024-02-08,2024-02-10,2,273,39,78,46,1,Half Ballroom,1,0,7,0.0,0.0,4,53.9,156.38,117.41,9157.98,5857.33,6905.37,21920.68,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,2,3,70.0,30.0,1,75.54,146.9,222.44,183.03,183.03,2,25.6,29,39,0,0,1,1,2,16,1,0,1,Banquet,3,1,2.61,1048.07,817,1185,2460.09,5,0,0,0,0.0,0.38,24.92,281.03,0.848,0.217,Low,0,3,Thu,0,0,1,0,1,20,13,86550.8,0.65,0,1,183,0.213,Low,0,0,93.3,0.0256
L-202402-74447,Lost,Youth Organization,Cultural Heritage Festival,SMERF,In-person,Full Package,Government,Government,Referral,Low,2023-10-23,2023-11-16,10,2024-02-09,2024-02-11,2,109,59,118,77,1,Half Ballroom,1,1,14,1.0,24560.81,1,53.7,160.99,115.91,13677.38,3281.19,4653.63,21612.2,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,2,2,54.8,45.2,1,39.82,95.34,135.16,135.16,95.34,2,0.0,59,59,0,0,1,2,1,8,1,0,1,Classroom,0,0,0.48,840.76,0,1722,3330.77,3,0,0,0,100.0,0.64,28.0,183.15,0.766,0.13,Low,0,4,Fri,1,0,0,0,1,4,4,16837.6,1.0,0,0,200,0.295,Moderate,0,0,100.0,0.1284
L-202402-62694,Lost,Nonprofit Foundation,Sports Team Tournament,SMERF,In-person,Full Package,Education,Education,Third-Party Planner,Low,2023-10-18,2023-11-15,14,2024-02-10,2024-02-12,2,115,30,60,38,1,Breakout Room,1,1,14,0.0,0.0,4,56.6,148.21,106.71,6402.6,2977.29,1917.65,11297.54,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,2,3,66.3,33.7,1,79.72,94.33,174.05,174.05,94.33,2,10.0,27,30,0,0,1,3,2,16,0,0,1,Classroom,2,0,2.47,437.23,1062,6795,9213.96,3,0,0,0,100.0,0.95,28.0,188.29,0.789,0.263,Low,0,5,Sat,1,0,1,0,1,6,4,37606.03,0.6667,0,1,0,,Unknown,0,1,93.3,0.1217
L-202402-89478,Lost,Pharmaceutical Partners,Annual Sales Conference,Corporate,In-person,Full Package,Legal,Legal,Sales Call,Medium,2023-11-27,2023-12-21,13,2024-02-16,2024-02-18,2,81,45,90,49,1,Half Ballroom,1,0,11,0.0,0.0,4,56.3,159.54,129.38,11644.2,4707.35,4383.6,20735.15,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,2,2,58.3,41.7,1,58.81,130.25,189.06,189.06,130.25,2,17.8,37,45,0,0,1,1,1,8,1,0,1,Theater,0,0,0.37,840.83,0,2328,4478.06,4,0,0,0,0.0,0.41,18.9,230.39,0.918,0.204,Low,0,4,Fri,1,0,1,0,1,30,21,270020.85,0.7,0,1,162,0.278,Moderate,0,0,93.3,0.1358
L-202402-73680,Lost,Manufacturing Alliance,Town Hall Meeting,Corporate,In-person,Rooms Only,Healthcare,Healthcare,Cvent,High,2023-12-16,2023-12-30,9,2024-02-21,2024-02-22,1,67,61,61,67,0,,1,0,5,0.0,0.0,2,50.0,157.94,118.18,7208.98,0.0,0.0,7208.98,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,2,4,53.6,46.4,1,51.66,103.96,155.62,155.62,113.25,1,0.0,61,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,25.17,118.18,0.91,0.0,Low,0,2,Wed,0,0,1,1,1,18,10,157760.12,0.5556,0,1,190,0.321,Moderate,0,0,93.3,0.0746
L-202402-89405,Lost,Dental Association,Board Retreat,Association,In-person,Full Package,Healthcare,Healthcare,Sales Call,Medium,2023-07-27,2023-08-22,15,2024-02-21,2024-02-23,2,209,54,108,73,1,Half Ballroom,1,0,11,1.0,47378.71,2,56.1,157.42,118.11,12755.88,5383.62,6727.54,24867.04,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,2,4,61.6,38.4,1,97.93,113.07,211.0,168.8,113.07,2,7.4,50,54,0,0,2,1,2,16,1,0,1,Classroom,2,0,1.68,1650.75,251,1520,2249.13,4,1,0,0,0.0,0.61,24.97,230.25,0.74,0.274,Low,0,2,Wed,0,0,0,0,1,19,15,282992.82,0.7895,0,1,136,0.397,Moderate,0,0,100.0,0.0526
L-202402-52006,Lost,Technology Innovators,Sales Kickoff,Corporate,In-person,Full Package,Technology,Technology,Direct Inquiry,High,2023-12-06,2023-12-20,7,2024-02-25,2024-02-27,2,81,55,110,60,1,Half Ballroom,1,0,7,1.0,75328.02,1,56.1,159.15,137.26,15098.6,6815.62,6656.71,28570.93,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,2,2,63.3,36.7,0,147.74,128.45,276.19,0.0,128.45,2,1.8,54,55,0,0,1,4,2,24,1,0,1,Banquet,3,1,2.63,1005.35,1200,0,2480.75,0,0,0,0,100.0,0.5,13.75,259.74,0.917,0.167,Low,0,6,Sun,1,0,0,0,1,18,15,226513.01,0.8333,0,1,177,0.311,Moderate,0,0,100.0,0.0864
L-202402-53160,Lost,Industry Trade Group,Regional Chapter Meeting,Association,In-person,Full Package,Other,Other,Website,Low,2023-06-07,2023-07-03,18,2024-02-25,2024-02-27,2,263,70,140,92,1,Half Ballroom,1,0,8,0.0,0.0,3,59.8,150.93,128.03,17924.2,4978.55,9236.97,32139.72,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,2,3,68.0,32.0,1,14.37,127.45,141.82,141.82,127.45,2,8.6,64,70,0,0,1,2,1,12,1,0,1,Theater,2,0,1.7,1385.56,32,1448,3408.87,4,0,0,0,0.0,0.77,15.17,229.57,0.761,0.109,Low,0,6,Sun,1,0,1,0,1,13,10,142508.95,0.7692,0,1,177,0.395,Moderate,0,0,93.3,0.0304
L-202402-54729,Lost,Banking Consortium,Town Hall Meeting,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,RFP,High,2023-11-12,2023-12-03,12,2024-02-25,2024-02-27,2,105,45,90,50,1,Half Ballroom,1,0,9,1.0,58443.19,4,55.6,146.99,107.58,9682.2,5048.71,5231.41,19962.32,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,2,2,54.0,46.0,0,0.35,107.6,107.95,0.0,107.6,2,26.7,33,45,0,0,1,7,3,24,1,0,1,Theater,3,1,2.62,1318.16,827,1085,4336.59,1,0,0,0,100.0,0.42,26.81,221.8,0.9,0.2,Low,0,6,Sun,1,0,0,0,1,15,13,181169.53,0.8667,0,1,177,0.254,Moderate,0,0,100.0,0.0857
L-202402-57636,Lost,Nonprofit Foundation,Band Competition,SMERF,In-person,Rooms Only,Education,Education,RFP,Low,2023-12-01,2023-12-25,21,2024-02-29,2024-03-02,2,90,80,160,88,0,,1,0,3,0.0,0.0,4,55.9,148.52,121.38,19420.8,0.0,0.0,19420.8,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,2,3,68.3,31.7,1,132.85,119.08,251.93,171.3,119.08,2,1.2,79,80,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,18.27,121.38,0.909,0.0,Low,0,3,Thu,0,0,1,1,1,7,4,37606.03,0.5714,0,1,109,0.734,High,1,0,93.3,0.0333
L-202402-60283,Lost,Private Individual,Smith-Johnson Wedding,Wedding/Social,In-person,Full Package,Other,Other,Direct Inquiry,Medium,2023-05-14,2023-07-08,41,2024-02-29,2024-03-02,2,291,32,64,38,1,Breakout Room,1,1,14,1.0,12000.97,2,58.5,156.2,128.93,8251.52,5712.01,6542.8,20506.33,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,2,2,62.1,37.9,1,35.47,170.03,205.5,205.5,170.03,2,37.5,20,32,0,0,1,1,1,4,0,0,1,Banquet,2,0,2.35,547.25,24,370,1308.26,1,0,0,0,100.0,0.95,17.46,320.41,0.842,0.263,Low,0,3,Thu,0,0,0,0,1,26,23,93413.7,0.8846,0,1,109,0.294,Moderate,0,0,100.0,0.0481
L-202403-49998,Lost,Energy Solutions,Town Hall Meeting,Corporate,In-person,Rooms Only,Healthcare,Healthcare,Direct Inquiry,Medium,2023-12-06,2023-12-24,11,2024-03-02,2024-03-03,1,87,52,52,57,0,,0,0,7,1.0,56611.2,4,66.4,157.53,133.28,6930.56,0.0,0.0,6930.56,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,3,3,57.0,43.0,1,75.05,115.13,190.18,190.18,115.13,1,0.0,52,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,15.39,133.28,0.912,0.0,Shoulder,0,5,Sat,1,0,0,0,1,19,11,146327.87,0.5789,0,1,149,0.349,Moderate,0,0,100.0,0.0805
L-202403-64732,Lost,Global Industries,Annual Sales Conference,Corporate,In-person,Full Package,Technology,Technology,Website,Low,2023-12-03,2023-12-24,14,2024-03-03,2024-03-05,2,91,50,100,63,1,Half Ballroom,1,1,7,1.0,50361.84,3,62.7,155.4,135.38,13538.0,5501.69,5285.29,24324.98,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,3,3,70.3,29.7,1,77.31,113.08,190.39,190.39,116.14,2,12.0,44,50,0,0,1,1,1,8,1,0,1,Classroom,1,0,0.72,862.26,829,2388,4417.92,4,0,0,0,100.0,0.53,12.88,243.25,0.794,0.159,Shoulder,0,6,Sun,1,0,0,0,1,30,25,364359.74,0.8333,0,1,87,0.575,Moderate,0,0,100.0,0.0769
L-202403-89541,Lost,Banking Consortium,New Hire Orientation,Corporate,In-person,Meeting Only,Trade/Manufacturing,Trade/Manufacturing,Third-Party Planner,Medium,2023-12-23,2024-01-11,11,2024-03-03,2024-03-05,2,71,0,0,76,1,Half Ballroom,1,0,8,1.0,17884.68,3,64.0,155.27,0.0,0.0,5630.67,7300.99,12931.66,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,8,3,12,1,0,1,Theater,1,0,0.62,1183.41,1135,2264,4685.06,1,0,0,0,100.0,0.63,100.0,,0.0,0.132,Shoulder,0,6,Sun,1,0,0,0,1,16,13,181169.53,0.8125,0,1,149,0.0,Low,0,0,86.7,0.1127
L-202403-79422,Lost,HR Professionals Network,Certification Training,Association,In-person,Full Package,Association,Association,Third-Party Planner,High,2023-05-07,2023-05-31,16,2024-03-05,2024-03-07,2,303,70,140,93,1,Half Ballroom,1,0,8,0.0,0.0,1,63.0,162.01,141.34,19787.6,5981.68,11070.08,36839.36,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,3,2,56.3,43.7,1,37.95,130.72,168.67,168.67,130.72,2,2.9,68,70,0,0,1,4,2,8,1,0,1,Theater,1,0,0.69,1007.51,1439,2596,6511.19,1,0,0,0,0.0,0.78,12.76,263.14,0.753,0.108,Shoulder,0,1,Tue,0,0,1,0,1,16,10,171485.76,0.625,0,1,146,0.479,Moderate,0,0,93.3,0.0264
L-202403-54433,Lost,Technology Innovators,Sales Kickoff,Corporate,In-person,Full Package,Professional Services,Professional Services,Direct Inquiry,Medium,2024-02-04,2024-02-25,11,2024-03-08,2024-03-10,2,33,23,46,25,1,Breakout Room,1,0,10,1.0,70363.42,2,76.6,189.38,181.49,8348.54,4991.56,2973.13,16313.23,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,3,3,64.5,35.5,1,85.54,156.63,242.17,242.17,156.63,2,47.8,12,23,0,0,1,5,2,16,0,0,1,Theater,1,0,0.66,547.21,279,12860,13863.48,4,1,1,1,100.0,0.62,4.17,354.64,0.92,0.4,Shoulder,0,4,Fri,1,0,0,0,1,19,15,226513.01,0.7895,0,1,182,0.126,Low,0,0,100.0,0.303
L-202403-62286,Lost,Senior Adventures,Cultural Heritage Journey,Corporate,In-person,Rooms Only,Legal,Legal,Third-Party Planner,Medium,2023-12-13,2023-12-30,10,2024-03-08,2024-03-10,2,86,28,56,30,0,,1,1,7,0.0,0.0,1,79.6,185.93,193.96,10861.76,0.0,0.0,10861.76,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,3,2,56.3,43.7,0,153.21,142.39,295.6,0.0,142.39,2,14.3,24,28,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,-4.32,193.96,0.933,0.0,Peak,0,4,Fri,1,0,1,0,0,7,5,15385.76,0.7143,0,1,182,0.154,Low,0,0,93.3,0.0814
L-202403-49748,Lost,Professional Engineers Society,Professional Development Symposium,Association,In-person,Rooms Only,Other,Other,Website,Medium,2023-07-09,2023-07-29,15,2024-03-10,2024-03-11,1,245,49,49,53,0,,1,0,5,0.0,0.0,2,79.1,184.31,181.83,8909.67,0.0,0.0,8909.67,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,3,2,54.1,45.9,0,2.55,147.89,150.44,0.0,150.44,1,0.0,49,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,1.35,181.83,0.925,0.0,Peak,0,6,Sun,1,0,1,1,0,24,19,410207.21,0.7917,0,1,191,0.257,Moderate,0,0,93.3,0.0204
L-202403-26119,Lost,Education Foundation,Regional Chapter Meeting,Association,In-person,Full Package,Education,Education,Repeat Client,Medium,2023-09-12,2023-10-16,21,2024-03-11,2024-03-13,2,181,50,100,61,1,Half Ballroom,1,0,13,0.0,0.0,1,62.2,159.14,123.74,12374.0,3880.86,7370.0,23624.86,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,3,2,70.9,29.1,1,29.61,201.23,230.84,201.23,230.84,2,16.0,42,50,0,0,2,2,1,12,1,0,1,Banquet,0,0,0.37,1974.79,0,1974,3176.18,3,0,0,0,0.0,0.51,22.24,236.25,0.82,0.328,Shoulder,0,0,Mon,0,1,1,0,1,23,17,429007.19,0.7391,0,1,13,1.0,High,1,1,93.3,0.0718
L-202403-96005,Lost,Personal Event,Milestone Birthday Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Repeat Client,High,2023-09-02,2023-10-26,40,2024-03-11,2024-03-12,1,191,5,5,5,1,Boardroom,1,0,14,1.0,61677.24,2,66.5,160.74,144.5,722.5,2021.18,300.93,3044.61,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,3,4,73.2,26.8,1,120.84,125.13,245.97,166.54,125.13,1,0.0,5,0,0,0,1,1,2,8,0,1,1,Boardroom,3,1,2.79,348.5,1445,3400,7225.38,5,0,0,0,100.0,0.36,10.1,608.92,1.0,2.0,Shoulder,0,0,Mon,0,1,0,0,1,23,18,77767.1,0.7826,0,1,137,0.036,Low,0,0,100.0,0.0733
L-202403-82562,Lost,Family Celebration,Bar/Bat Mitzvah,Wedding/Social,In-person,Full Package,Social,Social/Private,RFP,Medium,2023-06-07,2023-07-13,25,2024-03-13,2024-03-15,2,280,33,66,43,1,Half Ballroom,1,1,11,0.0,0.0,1,61.0,156.34,117.51,7755.66,6868.47,7512.49,22136.62,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,3,2,68.2,31.8,1,95.04,98.85,193.89,193.89,98.85,2,12.1,29,33,0,0,1,2,2,16,1,0,1,Banquet,3,1,2.7,1179.87,1257,2532,8217.21,2,0,0,0,100.0,0.36,24.84,335.4,0.767,0.233,Shoulder,0,2,Wed,0,0,1,0,1,27,25,143714.17,0.9259,0,1,119,0.277,Moderate,0,0,93.3,0.0393
L-202403-42264,Lost,Accounting Institute,Awards Gala Weekend,Association,In-person,Full Package,Government,Government,Cvent,Medium,2023-09-14,2023-10-12,14,2024-03-14,2024-03-15,1,182,79,79,102,1,Half Ballroom,1,0,14,0.0,0.0,3,69.9,161.94,135.7,10720.3,2564.74,6973.99,20259.03,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,3,4,52.8,47.2,1,71.04,124.92,195.96,195.96,124.92,1,0.0,79,0,0,0,2,2,2,16,1,0,1,Classroom,0,0,0.48,1384.73,0,3798,6012.08,3,0,0,0,0.0,0.85,16.2,256.44,0.775,0.196,Shoulder,0,3,Thu,0,0,1,0,1,21,18,352281.85,0.8571,0,1,119,0.664,High,1,0,93.3,0.0769
L-202403-26958,Lost,Social Event,Williams-Brown Wedding,Wedding/Social,In-person,Full Package,Social,Social/Private,Referral,High,2023-03-25,2023-05-03,25,2024-03-16,2024-03-17,1,357,42,42,57,1,Half Ballroom,1,0,14,0.0,0.0,2,65.2,163.64,150.46,6319.32,2796.79,3465.5,12581.61,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,3,2,71.0,29.0,1,61.78,177.87,239.65,239.65,177.87,1,0.0,42,0,0,0,1,3,2,24,1,0,1,Banquet,2,0,2.04,1230.69,473,4398,5373.61,2,0,0,0,100.0,0.47,8.05,299.56,0.737,0.175,Shoulder,0,5,Sat,1,0,1,0,1,30,23,117388.46,0.7667,0,1,197,0.213,Low,0,0,93.3,0.0392
L-202403-47214,Lost,Banking Consortium,Regional Team Meeting,Corporate,Hybrid,Full Package,Technology,Technology,Repeat Client,Low,2024-01-05,2024-01-22,10,2024-03-17,2024-03-18,1,72,5,5,5,1,Boardroom,1,0,7,1.0,36162.68,2,64.3,158.62,133.65,668.25,1437.03,252.74,2358.02,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,3,3,67.3,32.7,1,40.7,104.62,145.32,145.32,104.62,1,0.0,5,0,0,0,1,2,1,8,0,1,1,Boardroom,2,0,2.03,255.5,876,2310,3589.94,3,0,0,0,100.0,0.36,15.74,471.6,1.0,2.0,Shoulder,0,6,Sun,1,1,0,0,1,17,13,181169.53,0.7647,0,1,183,0.027,Low,0,0,100.0,0.0972
