RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
B-202311-70210,Booked,Global Industries,Town Hall Meeting,Corporate,In-person,Full Package,Healthcare,Other,Cvent,Medium,2023-07-09,2023-07-29,9,2023-11-07,2023-11-09,2,121,55,110,72,1,Half Ballroom,1,0,11,1.0,33827.21,2,72.6,161.07,134.86,14834.6,1081.82,12105.07,28021.49,87,11732.82,1081.82,11528.64,24343.28,0.7909090909090909,160.12,,2023,11,3,61.3,38.7,0,32.19,131.96,164.15,0.0,131.96,2,16.4,46,55,0,0,1,2,2,16,1,0,1,Theater,3,1,2.0,1081.82,800,2832,4867.52,3,0,0,0,100.0,0.6
B-202311-73369,Booked,Insurance Federation,Committee Meeting,Association,In-person,Rooms Only,Finance,Finance,Cvent,High,2023-01-30,2023-02-17,15,2023-11-07,2023-11-09,2,281,130,260,152,0,,0,1,3,0.0,0.0,2,70.9,162.06,149.25,38805.0,0.0,0.0,38805.0,199,29700.75,0.0,0.0,29700.75,0.7158273381294964,0.0,,2023,11,4,74.8,25.2,1,142.64,151.78,294.42,227.37,151.78,2,1.5,128,130,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202311-82006,Booked,Energy Solutions,Annual Sales Conference,Corporate,Hybrid,Full Package,Healthcare,Other,Repeat Client,High,2023-10-08,2023-10-30,8,2023-11-07,2023-11-08,1,30,79,79,93,1,Half Ballroom,1,0,14,0.0,0.0,2,71.7,155.18,131.77,10409.83,1248.17,2783.03,14441.03,64,8433.28,1248.17,2650.5,12331.95,0.810126582278481,28.5,,2023,11,2,55.6,44.4,1,38.5,138.97,177.47,177.47,138.97,1,0.0,79,0,0,0,1,2,1,12,1,0,1,Theater,3,1,2.0,1248.17,800,1884,3615.97,3,0,0,0,50.0,0.78
B-202311-50340,Booked,Social Event,Holiday Party,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Referral,Low,2022-12-17,2023-02-01,39,2023-11-09,2023-11-10,1,327,17,17,18,0,,0,0,7,1.0,2568.66,2,70.0,160.65,134.74,2290.58,0.0,0.0,2290.58,9,1212.66,0.0,0.0,1212.66,0.5294117647058824,0.0,,2023,11,3,55.1,44.9,1,64.2,133.7,197.9,197.9,133.7,1,0.0,17,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202311-26622,Booked,Dental Association,Policy Symposium,Association,In-person,Full Package,Healthcare,Healthcare,Direct Inquiry,Medium,2022-11-10,2022-12-04,17,2023-11-10,2023-11-12,2,365,54,108,60,1,Half Ballroom,1,0,7,0.0,0.0,1,63.5,151.78,138.9,15001.2,946.32,9184.77,25132.29,81,11250.9,946.32,8747.4,20944.62,0.75,145.79,,2023,11,4,60.9,39.1,1,125.47,150.45,275.92,174.75,150.45,2,16.7,45,54,0,0,1,2,2,16,1,0,1,Banquet,3,1,2.5,946.32,1000,2600,4796.92,4,0,0,0,100.0,0.5
B-202311-68491,Booked,Community Church,Volunteer Training,SMERF,In-person,Meeting Only,SMERF,Religious,Sales Call,Low,2023-07-30,2023-08-26,18,2023-11-10,2023-11-12,2,103,0,0,105,1,Half Ballroom,0,0,9,1.0,12063.87,2,67.7,162.33,0.0,0.0,1047.91,6908.26,7956.17,0,0.0,1047.91,6579.3,7627.21,,62.66,,2023,11,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,6,2,32,1,0,1,Classroom,2,0,1.0,1047.91,1000,2124,5373.09,2,0,0,0,33.3,0.88
B-202311-84569,Booked,Professional Engineers Society,Annual Member Conference,Association,In-person,Full Package,Association,Other,Website,High,2023-04-30,2023-05-30,17,2023-11-11,2023-11-13,2,195,86,172,116,1,Half Ballroom,1,0,13,1.0,48212.69,2,70.2,162.92,135.52,23309.44,1442.66,7267.81,32019.91,123,16668.96,1442.66,6921.72,25033.34,0.7151162790697675,59.67,,2023,11,4,64.3,35.7,1,131.15,145.99,277.14,187.4,145.99,2,8.1,79,86,0,0,2,5,2,24,1,0,1,Classroom,3,1,2.0,1442.66,1850,2780,6585.25,5,0,0,0,20.0,0.97
B-202311-96529,Booked,Travel Club International,Senior Travel Club,SMERF,In-person,Rooms Only,Education,Education,Sales Call,Low,2023-08-02,2023-08-28,19,2023-11-11,2023-11-12,1,101,50,50,55,0,,0,0,7,0.0,0.0,4,70.9,166.47,141.49,7074.5,0.0,0.0,7074.5,46,6508.54,0.0,0.0,6508.54,0.92,0.0,,2023,11,2,51.0,49.0,1,67.6,161.98,229.58,229.58,229.58,1,0.0,50,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202311-48590,Booked,Manufacturing Alliance,Performance Review Summit,Corporate,In-person,Full Package,Healthcare,Other,Referral,Low,2023-10-16,2023-11-07,13,2023-11-15,2023-11-16,1,30,23,23,30,1,Breakout Room,1,0,9,1.0,6969.97,1,72.5,165.36,145.81,3353.63,423.2,2137.59,5914.42,22,3207.82,423.2,2035.8,5666.82,0.9565217391304348,67.86,,2023,11,2,72.4,27.6,0,14.56,148.77,163.33,0.0,148.77,1,0.0,23,0,0,0,1,1,1,8,0,0,1,Classroom,3,1,3.0,423.2,650,2610,4242.19,4,0,0,0,100.0,0.75
B-202311-75358,Booked,Senior Adventures,Historic Sites Tour,Corporate,In-person,Rooms Only,Trade/Manufacturing,Trade/Manufacturing,Direct Inquiry,Low,2023-09-28,2023-10-18,13,2023-11-15,2023-11-16,1,48,25,25,27,0,,0,0,7,1.0,4558.5,2,64.9,161.91,137.84,3446.0,0.0,0.0,3446.0,22,3032.48,0.0,0.0,3032.48,0.88,0.0,,2023,11,2,73.5,26.5,1,98.63,131.1,229.73,229.73,131.1,1,0.0,25,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202311-70374,Booked,Community Church,Military Reunion,SMERF,In-person,Full Package,SMERF,Religious,Cvent,Low,2023-08-02,2023-08-30,17,2023-11-16,2023-11-17,1,106,12,12,16,1,Breakout Room,1,0,11,1.0,3663.0,2,74.5,167.64,143.69,1724.28,565.87,297.36,2587.51,10,1436.9,565.87,283.2,2285.97,0.8333333333333334,17.7,,2023,11,3,61.3,38.7,1,128.49,144.96,273.45,240.43,144.96,1,0.0,12,0,0,0,1,2,1,8,0,0,1,Banquet,1,0,1.0,565.87,300,560,2000.85,1,0,0,0,0.0,0.4
B-202311-89269,Booked,HR Professionals Network,State Convention,Association,In-person,Meeting Only,Professional Services,Professional Services,Repeat Client,Medium,2023-02-23,2023-03-25,25,2023-11-16,2023-11-19,3,266,0,0,79,1,Half Ballroom,0,1,5,0.0,0.0,2,71.8,171.93,0.0,0.0,1494.43,20306.99,21801.42,0,0.0,1494.43,19339.99,20834.42,,244.81,,2023,11,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,3,3,24,1,0,1,Classroom,2,0,1.67,1494.43,850,4740,7352.19,4,0,0,0,100.0,0.66
B-202311-24710,Booked,Nonprofit Foundation,School District Meeting,SMERF,In-person,Full Package,Technology,Technology,Third-Party Planner,Medium,2023-08-27,2023-09-29,21,2023-11-17,2023-11-19,2,82,40,80,53,1,Half Ballroom,1,1,12,1.0,22363.88,1,70.4,168.55,145.13,11610.4,1294.23,3722.43,16627.06,63,9143.19,1294.23,3545.17,13982.59,0.7875,66.89,,2023,11,2,74.9,25.1,1,73.11,144.54,217.65,217.65,144.54,2,25.0,30,40,0,0,1,3,2,16,1,0,1,Banquet,1,0,1.0,1294.23,450,940,2769.5,2,0,0,0,33.3,0.44
B-202311-75239,Booked,Education Foundation,Certification Training,Association,In-person,Full Package,Education,Education,RFP,High,2022-12-19,2023-01-23,27,2023-11-17,2023-11-19,2,333,124,248,166,1,Grand Ballroom,1,1,8,0.0,0.0,4,70.3,165.08,150.07,37217.36,2813.97,24646.02,64677.35,174,26112.18,2813.97,23472.4,52398.55,0.7016129032258065,141.4,,2023,11,2,52.9,47.1,0,23.65,131.28,154.93,0.0,154.93,2,4.8,118,124,0,0,2,2,2,16,1,0,1,Classroom,2,0,2.0,2813.97,700,24900,30363.36,4,0,0,0,100.0,0.69
B-202311-27049,Booked,Accounting Institute,Educational Seminar Series,Association,In-person,Meeting Only,Finance,Finance,Website,Medium,2023-04-04,2023-04-29,19,2023-11-18,2023-11-21,3,228,0,0,85,1,Half Ballroom,0,0,6,1.0,35609.74,4,86.4,193.05,0.0,0.0,1939.87,7709.41,9649.28,0,0.0,1939.87,7342.3,9282.17,,86.38,,2023,11,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,7,3,36,1,0,1,Theater,2,0,1.57,1939.87,1850,5200,9802.99,5,0,0,0,28.6,0.71
B-202311-37297,Booked,Nonprofit Foundation,Fraternity/Sorority Reunion,SMERF,In-person,Rooms Only,Technology,Technology,Website,Low,2023-08-08,2023-08-28,17,2023-11-18,2023-11-20,2,102,48,96,52,0,,0,0,3,0.0,0.0,3,85.2,193.47,175.86,16882.56,0.0,0.0,16882.56,82,14420.52,0.0,0.0,14420.52,0.8541666666666666,0.0,,2023,11,2,58.3,41.7,0,131.79,135.89,267.68,0.0,135.89,2,0.0,48,48,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202311-87402,Booked,Private Individual,Holiday Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Referral,Low,2022-12-21,2023-02-01,28,2023-11-18,2023-11-19,1,332,16,16,18,1,Breakout Room,1,1,14,1.0,6314.87,1,85.4,198.76,178.46,2855.36,572.85,2537.14,5965.35,9,1606.14,572.85,2416.32,4595.31,0.5625,134.24,,2023,11,2,63.0,37.0,1,24.97,242.38,267.35,242.38,267.35,1,0.0,16,0,0,0,1,1,1,4,0,0,1,Reception,0,0,0.0,572.85,0,810,1391.24,1,0,1,1,0.0,0.45
B-202311-69472,Booked,Social Event,Retirement Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Low,2023-01-08,2023-02-15,29,2023-11-19,2023-11-20,1,315,5,5,6,1,Boardroom,1,1,9,1.0,2817.08,1,79.8,197.15,174.17,870.85,332.01,791.03,1993.89,3,522.51,332.01,753.36,1607.88,0.6,125.56,,2023,11,4,72.2,27.8,1,143.14,132.94,276.08,220.69,132.94,1,0.0,5,0,0,0,1,2,1,8,0,1,1,Boardroom,2,0,2.0,332.01,700,330,2186.68,1,1,0,1,0.0,0.43
B-202311-53559,Booked,Education Foundation,Member Appreciation Event,Association,Hybrid,Meeting Only,Education,Education,RFP,Low,2023-06-03,2023-06-29,17,2023-11-20,2023-11-22,2,170,0,0,116,1,Half Ballroom,0,1,9,0.0,0.0,2,64.8,164.02,0.0,0.0,1229.2,7342.1,8571.3,0,0.0,1229.2,6992.48,8221.68,,60.28,,2023,11,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,4,2,24,1,0,1,Theater,3,1,2.0,1229.2,1500,3968,7205.66,5,0,0,0,50.0,0.97
B-202311-76770,Booked,Consulting Network,New Hire Orientation,Corporate,In-person,Full Package,Professional Services,Professional Services,Sales Call,Low,2023-09-01,2023-09-20,10,2023-11-20,2023-11-22,2,80,20,40,25,1,Breakout Room,1,0,9,0.0,0.0,2,73.4,169.15,157.16,6286.4,590.25,3603.6,10480.25,35,5500.6,590.25,3432.0,9522.85,0.875,137.28,,2023,11,3,68.4,31.6,0,165.2,128.51,293.71,0.0,136.27,2,10.0,18,20,0,0,1,2,2,16,0,0,1,Classroom,2,0,1.5,590.25,500,2625,5078.8,5,0,0,0,100.0,0.62
B-202311-37175,Booked,TechCorp Solutions,Leadership Summit,Corporate,In-person,Meeting Only,Technology,Technology,RFP,Low,2023-09-15,2023-10-03,13,2023-11-21,2023-11-23,2,67,0,0,77,1,Half Ballroom,0,0,5,1.0,17362.55,2,71.9,161.24,0.0,0.0,1903.97,11914.86,13818.83,0,0.0,1903.97,11347.49,13251.46,,147.37,,2023,11,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,2,2,16,1,0,1,Classroom,3,1,2.5,1903.97,1000,2232,4398.48,4,0,0,0,100.0,0.64
B-202311-27796,Booked,Regional Healthcare System,Annual Sales Conference,Corporate,In-person,Rooms Only,Healthcare,Healthcare,RFP,Low,2023-08-17,2023-09-01,9,2023-11-22,2023-11-23,1,97,24,24,26,0,,0,0,6,0.0,0.0,2,69.7,171.53,147.22,3533.28,0.0,0.0,3533.28,21,3091.62,0.0,0.0,3091.62,0.875,0.0,,2023,11,2,55.6,44.4,1,47.3,144.98,192.28,192.28,144.98,1,0.0,24,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202311-63849,Booked,Consulting Network,Sales Kickoff,Corporate,Hybrid,Full Package,Professional Services,Professional Services,Third-Party Planner,Low,2023-10-07,2023-10-29,9,2023-11-23,2023-11-24,1,47,14,14,17,1,Breakout Room,1,0,13,1.0,4452.1,2,61.9,159.73,138.77,1942.78,525.71,1205.95,3674.44,11,1526.47,525.71,1148.52,3200.7,0.7857142857142857,67.56,,2023,11,2,58.0,42.0,0,138.26,152.36,290.62,0.0,152.36,1,0.0,14,0,0,0,1,1,1,8,0,0,1,Theater,2,0,2.0,525.71,350,1105,2444.34,3,0,0,0,100.0,0.42
B-202311-91948,Booked,Financial Services Group,Annual Sales Conference,Corporate,Hybrid,Full Package,Finance,Finance,Sales Call,Medium,2023-10-03,2023-10-26,11,2023-11-23,2023-11-26,3,51,39,117,51,1,Half Ballroom,1,0,12,1.0,35194.85,2,72.9,165.68,147.48,17255.16,1316.05,11466.13,30037.34,112,16517.76,1316.05,10920.12,28753.93,0.9572649572649572,214.12,,2023,11,3,59.5,40.5,1,117.43,162.74,280.17,191.64,162.74,2,12.3,28,39,37,0,1,3,3,24,1,0,1,Classroom,3,1,1.67,1316.05,950,4656,7368.63,5,0,0,0,100.0,0.42
B-202311-29558,Booked,Energy Solutions,Performance Review Summit,Corporate,In-person,Full Package,Healthcare,Other,Direct Inquiry,Medium,2023-08-23,2023-09-13,14,2023-11-25,2023-11-27,2,94,34,68,42,1,Half Ballroom,1,0,7,1.0,20982.04,2,71.0,158.58,145.5,9894.0,1103.33,6363.63,17360.96,58,8439.0,1103.33,6060.6,15602.93,0.8529411764705882,144.3,,2023,11,2,65.5,34.5,1,107.73,140.18,247.91,247.91,140.18,2,23.5,26,34,0,0,1,2,2,16,1,0,1,Classroom,3,1,2.5,1103.33,1000,3120,5391.57,4,0,0,0,100.0,0.35
B-202311-81618,Booked,Private Individual,Bar/Bat Mitzvah,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Cvent,Low,2023-05-01,2023-05-24,16,2023-11-25,2023-11-26,1,208,33,33,36,0,,0,1,7,1.0,5276.18,3,69.0,166.68,149.37,4929.21,0.0,0.0,4929.21,17,2539.29,0.0,0.0,2539.29,0.5151515151515151,0.0,,2023,11,4,53.3,46.7,1,89.58,143.2,232.78,232.78,143.2,1,0.0,33,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202311-55693,Booked,Consulting Network,Management Training,Corporate,In-person,Full Package,Professional Services,Professional Services,RFP,Low,2023-10-29,2023-11-18,13,2023-11-28,2023-11-29,1,30,51,51,58,1,Half Ballroom,1,1,7,0.0,0.0,2,69.0,163.08,143.25,7305.75,959.51,4699.65,12964.91,48,6876.0,959.51,4475.86,12311.37,0.9411764705882352,77.17,,2023,11,2,53.1,46.9,0,23.19,143.94,167.13,0.0,143.94,1,0.0,51,0,0,0,1,1,1,8,1,0,1,Classroom,2,0,2.0,959.51,350,1560,2457.39,3,0,0,0,100.0,0.48
B-202311-34032,Booked,Education Foundation,Industry Forum,Association,In-person,Full Package,Education,Education,Referral,Medium,2023-04-30,2023-05-31,18,2023-11-30,2023-12-02,2,214,57,114,76,1,Half Ballroom,1,0,13,1.0,37197.66,2,66.7,161.92,143.51,16360.14,1270.65,12713.74,30344.53,81,11624.31,1270.65,12108.32,25003.28,0.7105263157894737,159.32,,2023,11,2,50.8,49.2,0,18.15,127.35,145.5,0.0,145.5,2,12.3,50,57,0,0,1,2,2,16,1,0,1,Classroom,2,0,2.0,1270.65,700,2600,4501.76,4,0,0,0,100.0,0.63
B-202311-49229,Booked,Real Estate Board,Professional Development Symposium,Association,In-person,Full Package,Government,Government,Website,Medium,2023-02-17,2023-03-20,20,2023-11-30,2023-12-02,2,286,54,108,65,1,Half Ballroom,1,1,11,1.0,34852.69,2,72.5,170.11,155.89,16836.12,967.35,10013.64,27817.11,77,12003.53,967.35,9536.8,22507.68,0.7129629629629629,146.72,,2023,11,3,62.0,38.0,1,89.36,143.98,233.34,233.34,143.98,2,16.7,45,54,0,0,1,2,2,16,1,0,1,Banquet,3,1,3.0,967.35,1300,2340,4809.63,5,0,0,0,100.0,0.54
B-202312-21683,Booked,Real Estate Board,Continuing Education Conference,Association,In-person,Meeting Only,Government,Government,Repeat Client,High,2023-03-20,2023-04-14,17,2023-12-01,2023-12-04,3,256,0,0,138,1,Grand Ballroom,0,0,8,0.0,0.0,2,45.1,142.63,0.0,0.0,1534.14,36083.0,37617.14,0,0.0,1534.14,34364.76,35898.9,,249.02,,2023,12,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,3,3,24,1,0,1,Theater,3,1,3.0,1534.14,1950,31602,41399.61,5,0,0,0,100.0,0.57
B-202312-36302,Booked,Regional Healthcare System,Executive Offsite,Corporate,In-person,Full Package,Healthcare,Healthcare,RFP,Low,2023-09-13,2023-10-10,14,2023-12-03,2023-12-04,1,81,62,62,71,1,Half Ballroom,1,0,13,0.0,0.0,2,42.8,143.51,127.52,7906.24,1661.07,5418.29,14985.6,49,6248.48,1661.07,5160.28,13069.83,0.7903225806451613,72.68,,2023,12,4,72.7,27.3,1,130.95,135.01,265.96,179.57,135.01,1,0.0,62,0,0,0,2,1,1,8,1,0,1,Classroom,2,0,2.0,1661.07,350,1848,2786.29,4,0,0,0,100.0,0.59
B-202312-15651,Booked,Consulting Network,New Hire Orientation,Corporate,Hybrid,Rooms Only,Professional Services,Professional Services,RFP,Medium,2023-09-28,2023-10-13,8,2023-12-06,2023-12-08,2,69,64,128,70,0,,0,0,7,1.0,20582.83,2,41.8,148.28,133.54,17093.12,0.0,0.0,17093.12,116,15490.64,0.0,0.0,15490.64,0.90625,0.0,,2023,12,4,62.6,37.4,1,78.5,136.77,215.27,215.27,136.77,2,1.6,63,64,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202312-50283,Booked,Local School District,High School Reunion,SMERF,In-person,Full Package,Education,Education,Direct Inquiry,Low,2023-08-31,2023-09-29,19,2023-12-06,2023-12-07,1,97,37,37,45,1,Half Ballroom,1,0,10,0.0,0.0,2,48.8,146.8,126.62,4684.94,1235.3,1290.87,7211.11,32,4051.84,1235.3,1229.4,6516.54,0.8648648648648649,27.32,,2023,12,3,65.8,34.2,1,105.19,162.82,268.01,189.13,268.01,1,0.0,37,0,0,0,1,2,1,8,1,0,1,Classroom,2,0,1.5,1235.3,500,940,2119.66,2,0,0,0,0.0,0.38
B-202312-19698,Booked,Nursing Council,Leadership Institute,Association,In-person,Full Package,Healthcare,Healthcare,Website,High,2023-07-24,2023-08-23,16,2023-12-09,2023-12-10,1,138,68,68,90,1,Half Ballroom,1,0,14,1.0,22336.84,4,48.6,149.09,137.56,9354.08,1499.85,2702.7,13556.63,51,7015.56,1499.85,2574.0,11089.41,0.75,28.6,,2023,12,2,57.3,42.7,1,39.9,136.81,176.71,176.71,136.81,1,0.0,68,0,0,0,2,3,1,12,1,0,1,Classroom,2,0,2.0,1499.85,1050,1592,3685.19,4,0,0,0,0.0,0.75
B-202312-43468,Booked,Legal Society,Educational Seminar Series,Association,In-person,Full Package,Legal,Legal,Referral,Medium,2023-05-16,2023-06-14,18,2023-12-09,2023-12-11,2,207,68,136,82,1,Half Ballroom,1,1,11,0.0,0.0,1,48.4,154.81,135.78,18466.08,1279.75,5692.07,25437.9,92,12491.76,1279.75,5421.02,19192.53,0.6764705882352942,66.11,,2023,12,3,58.8,41.2,0,145.02,132.94,277.96,0.0,132.94,2,11.8,60,68,0,0,2,4,2,24,1,0,1,Classroom,3,1,2.25,1279.75,1700,4192,7706.14,5,0,0,0,50.0,0.68
B-202312-37948,Booked,Retail Corporation,Sales Kickoff,Corporate,In-person,Full Package,Finance,Other,Cvent,Medium,2023-10-04,2023-10-28,10,2023-12-11,2023-12-14,3,68,51,153,65,1,Half Ballroom,1,1,14,0.0,0.0,4,45.9,154.0,130.7,19997.1,1554.36,16898.7,38450.16,151,19735.7,1554.36,16094.0,37384.06,0.9869281045751634,247.6,,2023,12,3,57.3,42.7,1,116.12,163.74,279.86,195.0,279.86,2,7.6,49,51,42,0,2,3,3,24,1,0,1,Theater,3,1,2.33,1554.36,1350,6024,9135.29,5,0,0,0,100.0,0.54
B-202312-47132,Booked,Professional Services Group,Leadership Summit,Corporate,In-person,Rooms Only,Professional Services,Other,RFP,Medium,2023-08-25,2023-09-12,11,2023-12-12,2023-12-13,1,109,64,64,70,0,,0,1,7,1.0,10488.99,2,41.2,153.78,137.2,8780.8,0.0,0.0,8780.8,51,6997.2,0.0,0.0,6997.2,0.796875,0.0,,2023,12,4,59.1,40.9,0,144.51,143.5,288.01,0.0,154.67,1,0.0,64,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202312-83100,Booked,Professional Engineers Society,Networking Summit,Association,In-person,Full Package,Association,Other,Referral,High,2023-02-28,2023-03-30,20,2023-12-12,2023-12-15,3,287,120,360,138,1,Grand Ballroom,1,0,10,0.0,0.0,2,40.2,146.68,127.35,45846.0,2533.13,33957.32,82336.45,249,31710.15,2533.13,32340.3,66583.58,0.6916666666666667,234.35,,2023,12,3,51.3,48.7,1,127.78,143.72,271.5,189.47,271.5,2,1.2,117,120,117,0,2,3,3,24,1,0,1,Theater,3,1,2.67,2533.13,1650,29394,38420.02,4,0,0,0,100.0,0.57
B-202312-95701,Booked,Senior Adventures,Heritage Tour Group,SMERF,In-person,Rooms Only,Government,Government,Direct Inquiry,Low,2023-09-06,2023-10-01,19,2023-12-13,2023-12-14,1,98,26,26,28,0,,0,0,6,0.0,0.0,3,43.7,140.39,116.31,3024.06,0.0,0.0,3024.06,24,2791.44,0.0,0.0,2791.44,0.9230769230769232,0.0,,2023,12,2,64.0,36.0,1,68.81,217.08,285.89,217.08,217.08,1,0.0,26,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202312-86282,Booked,Pharmaceutical Partners,Board of Directors Meeting,Corporate,Hybrid,Full Package,Healthcare,Healthcare,Cvent,Low,2023-08-23,2023-09-19,14,2023-12-15,2023-12-16,1,114,44,44,50,1,Half Ballroom,1,1,13,0.0,0.0,1,44.3,153.8,139.25,6127.0,1386.81,3499.13,11012.94,38,5291.5,1386.81,3332.5,10010.81,0.8636363636363636,66.65,,2023,12,4,73.9,26.1,1,131.14,153.34,284.48,234.61,169.77,1,0.0,44,0,0,0,1,1,1,8,1,0,1,Theater,3,1,3.0,1386.81,650,1848,3115.37,4,0,0,0,100.0,0.42
B-202312-19188,Booked,Private Individual,Quinceañera Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,RFP,Low,2023-05-15,2023-06-21,23,2023-12-16,2023-12-17,1,215,22,22,25,1,Breakout Room,1,0,14,0.0,0.0,4,47.3,150.6,135.86,2988.92,549.52,3573.94,7112.38,15,2037.9,549.52,3403.75,5991.17,0.6818181818181818,136.15,,2023,12,4,56.5,43.5,1,126.31,151.29,277.6,235.97,151.29,1,0.0,22,0,0,0,1,1,1,4,0,0,1,Banquet,0,0,0.0,549.52,0,1375,1947.26,1,1,0,1,0.0,0.62
B-202312-79798,Booked,Private Party,Williams-Brown Wedding,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Sales Call,Low,2023-06-12,2023-07-16,28,2023-12-16,2023-12-17,1,187,26,26,28,0,,0,1,6,0.0,0.0,1,40.8,145.3,123.65,3214.9,0.0,0.0,3214.9,16,1978.4,0.0,0.0,1978.4,0.6153846153846154,0.0,,2023,12,2,70.8,29.2,1,74.39,153.62,228.01,228.01,153.62,1,0.0,26,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202312-92941,Booked,Global Industries,Performance Review Summit,Corporate,Hybrid,Full Package,Healthcare,Other,Website,Medium,2023-11-12,2023-12-05,10,2023-12-16,2023-12-18,2,34,30,60,39,1,Breakout Room,1,1,13,0.0,0.0,1,43.6,151.92,128.6,7716.0,383.22,6292.79,14392.01,48,6172.8,383.22,5993.13,12549.15,0.8,153.67,,2023,12,2,50.1,49.9,0,2.58,142.29,144.87,0.0,142.29,2,30.0,21,30,0,0,1,2,2,16,0,0,1,Theater,2,0,1.5,383.22,500,5544,8156.51,4,0,0,0,100.0,0.97
B-202312-87564,Booked,State Medical Association,Educational Seminar Series,Association,Hybrid,Full Package,Healthcare,Healthcare,Repeat Client,High,2023-03-26,2023-04-28,22,2023-12-20,2023-12-21,1,269,76,76,98,1,Half Ballroom,1,1,11,0.0,0.0,1,43.7,149.1,129.93,9874.68,1190.69,2781.39,13846.76,57,7406.01,1190.69,2648.94,11245.64,0.75,27.03,,2023,12,4,62.7,37.3,1,149.99,128.95,278.94,187.06,128.95,1,0.0,76,0,0,0,2,2,1,12,1,0,1,Theater,2,0,1.5,1190.69,500,1860,3260.04,3,0,0,0,50.0,0.82
